locate,symbol,reason
760,BCBP,FIRST_ADD_PRICE_BELOW_FLOOR
761,BCC,NOT_NASDAQ_LISTED
762,BCD,NOT_NASDAQ_LISTED
763,BCE,NOT_NASDAQ_LISTED
764,BCEI,NOT_NASDAQ_LISTED
766,BCH,NOT_NASDAQ_LISTED
767,BCI,NOT_NASDAQ_LISTED
768,BCLI,FIRST_ADD_PRICE_BELOW_FLOOR
769,BCM,NOT_NASDAQ_LISTED
771,BCNA,NOT_COMMON_STOCK
772,BCO,NOT_NASDAQ_LISTED
773,BCOM,NOT_COMMON_STOCK
774,BCOR,FIRST_ADD_PRICE_BELOW_FLOOR
778,BCRH,NOT_NASDAQ_LISTED
780,BCS,NOT_NASDAQ_LISTED
781,BCSF,NOT_NASDAQ_LISTED
782,BCTF,FIRST_ADD_PRICE_BELOW_FLOOR
783,BCV,NOT_NASDAQ_LISTED
784,BCV-A,NOT_NASDAQ_LISTED
785,BCX,NOT_NASDAQ_LISTED
786,BCYC,NOT_COMMON_STOCK
787,BDC,NOT_NASDAQ_LISTED
788,BDCL,NOT_NASDAQ_LISTED
789,BDCS,NOT_NASDAQ_LISTED
790,BDCZ,NOT_NASDAQ_LISTED
792,BDJ,NOT_NASDAQ_LISTED
793,BDL,NOT_NASDAQ_LISTED
794,BDN,NOT_NASDAQ_LISTED
795,BDR,NOT_NASDAQ_LISTED
796,BDRY,NOT_NASDAQ_LISTED
798,BDX,NOT_NASDAQ_LISTED
799,BDXA,NOT_NASDAQ_LISTED
800,BE,NOT_NASDAQ_LISTED
802,BECN,FIRST_ADD_PRICE_BELOW_FLOOR
803,BEDU,NOT_NASDAQ_LISTED
804,BELFA,FIRST_ADD_PRICE_BELOW_FLOOR
805,BELFB,FIRST_ADD_PRICE_BELOW_FLOOR
806,BEMO,NOT_NASDAQ_LISTED
807,BEN,NOT_NASDAQ_LISTED
808,BEP,NOT_NASDAQ_LISTED
809,BERY,NOT_NASDAQ_LISTED
810,BEST,NOT_NASDAQ_LISTED
811,BF.A,NOT_NASDAQ_LISTED
812,BF.B,NOT_NASDAQ_LISTED
813,BFAM,NOT_NASDAQ_LISTED
816,BFIT,NOT_COMMON_STOCK
817,BFK,NOT_NASDAQ_LISTED
818,BFO,NOT_NASDAQ_LISTED
819,BFOR,NOT_NASDAQ_LISTED
820,BFRA,NOT_COMMON_STOCK
821,BFS,NOT_NASDAQ_LISTED
822,BFS-C,NOT_NASDAQ_LISTED
823,BFS-D,NOT_NASDAQ_LISTED
824,BFST,FIRST_ADD_PRICE_BELOW_FLOOR
825,BFY,NOT_NASDAQ_LISTED
826,BFZ,NOT_NASDAQ_LISTED
827,BG,NOT_NASDAQ_LISTED
828,BGB,NOT_NASDAQ_LISTED
831,BGG,NOT_NASDAQ_LISTED
832,BGH,NOT_NASDAQ_LISTED
833,BGI,NOT_NASDAQ_LISTED
834,BGIO,NOT_NASDAQ_LISTED
835,BGNE,NOT_COMMON_STOCK
836,BGR,NOT_NASDAQ_LISTED
837,BGRN,NOT_COMMON_STOCK
838,BGS,NOT_NASDAQ_LISTED
839,BGSF,NOT_NASDAQ_LISTED
840,BGT,NOT_NASDAQ_LISTED
841,BGX,NOT_NASDAQ_LISTED
842,BGY,NOT_NASDAQ_LISTED
843,BH,NOT_NASDAQ_LISTED
844,BH.A,NOT_NASDAQ_LISTED
845,BHAT,NOT_COMMON_STOCK
846,BHB,NOT_NASDAQ_LISTED
847,BHC,NOT_NASDAQ_LISTED
848,BHE,NOT_NASDAQ_LISTED
850,BHFAL,NOT_COMMON_STOCK
851,BHFAP,NOT_COMMON_STOCK
852,BHGE,NOT_NASDAQ_LISTED
853,BHK,NOT_NASDAQ_LISTED
854,BHLB,NOT_NASDAQ_LISTED
855,BHP,NOT_NASDAQ_LISTED
856,BHR,NOT_NASDAQ_LISTED
857,BHR-B,NOT_NASDAQ_LISTED
858,BHR-D,NOT_NASDAQ_LISTED
860,BHV,NOT_NASDAQ_LISTED
861,BHVN,NOT_NASDAQ_LISTED
862,BIB,NOT_COMMON_STOCK
863,BIBL,NOT_NASDAQ_LISTED
864,BICK,NOT_COMMON_STOCK
865,BID,NOT_NASDAQ_LISTED
866,BIDU,NOT_COMMON_STOCK
867,BIF,NOT_NASDAQ_LISTED
868,BIG,NOT_NASDAQ_LISTED
870,BIL,NOT_NASDAQ_LISTED
871,BILI,NOT_COMMON_STOCK
873,BIO,NOT_NASDAQ_LISTED
874,BIO.B,NOT_NASDAQ_LISTED
878,BIOX,NOT_NASDAQ_LISTED
879,BIOX+,NOT_NASDAQ_LISTED
880,BIP,NOT_NASDAQ_LISTED
881,BIQI,FIRST_ADD_PRICE_BELOW_FLOOR
882,BIS,NOT_COMMON_STOCK
883,BIT,NOT_NASDAQ_LISTED
884,BITA,NOT_NASDAQ_LISTED
885,BIV,NOT_NASDAQ_LISTED
886,BIZD,NOT_NASDAQ_LISTED
887,BJ,NOT_NASDAQ_LISTED
888,BJAN,NOT_NASDAQ_LISTED
889,BJK,NOT_NASDAQ_LISTED
891,BJUL,NOT_NASDAQ_LISTED
892,BJUN,NOT_NASDAQ_LISTED
893,BK,NOT_NASDAQ_LISTED
894,BK-C,NOT_NASDAQ_LISTED
896,BKCH,NOT_COMMON_STOCK
897,BKD,NOT_NASDAQ_LISTED
898,BKE,NOT_NASDAQ_LISTED
899,BKEP,NOT_COMMON_STOCK
900,BKEPP,NOT_COMMON_STOCK
901,BKF,NOT_NASDAQ_LISTED
902,BKH,NOT_NASDAQ_LISTED
903,BKI,NOT_NASDAQ_LISTED
904,BKJ,NOT_NASDAQ_LISTED
905,BKK,NOT_NASDAQ_LISTED
906,BKLN,NOT_NASDAQ_LISTED
907,BKN,NOT_NASDAQ_LISTED
909,BKS,NOT_NASDAQ_LISTED
910,BKSC,FIRST_ADD_PRICE_BELOW_FLOOR
911,BKT,NOT_NASDAQ_LISTED
912,BKTI,NOT_NASDAQ_LISTED
913,BKU,NOT_NASDAQ_LISTED
914,BKYI,FIRST_ADD_PRICE_BELOW_FLOOR
915,BL,FIRST_ADD_PRICE_BELOW_FLOOR
916,BLBD,FIRST_ADD_PRICE_BELOW_FLOOR
918,BLCN,NOT_COMMON_STOCK
919,BLD,NOT_NASDAQ_LISTED
921,BLDR,FIRST_ADD_PRICE_BELOW_FLOOR
922,BLE,NOT_NASDAQ_LISTED
923,BLES,NOT_NASDAQ_LISTED
925,BLHY,NOT_NASDAQ_LISTED
927,BLK,NOT_NASDAQ_LISTED
928,BLKB,FIRST_ADD_PRICE_BELOW_FLOOR
929,BLL,NOT_NASDAQ_LISTED
932,BLNKW,NOT_COMMON_STOCK
933,BLOK,NOT_NASDAQ_LISTED
935,BLRX,NOT_COMMON_STOCK
937,BLV,NOT_NASDAQ_LISTED
938,BLW,NOT_NASDAQ_LISTED
939,BLX,NOT_NASDAQ_LISTED
940,BMA,NOT_NASDAQ_LISTED
941,BMCH,FIRST_ADD_PRICE_BELOW_FLOOR
942,BME,NOT_NASDAQ_LISTED
943,BMI,NOT_NASDAQ_LISTED
944,BML-G,NOT_NASDAQ_LISTED
945,BML-H,NOT_NASDAQ_LISTED
946,BML-J,NOT_NASDAQ_LISTED
947,BML-L,NOT_NASDAQ_LISTED
948,BMLP,NOT_COMMON_STOCK
949,BMO,NOT_NASDAQ_LISTED
950,BMRA,FIRST_ADD_PRICE_BELOW_FLOOR
951,BMRC,FIRST_ADD_PRICE_BELOW_FLOOR
954,BMY,NOT_NASDAQ_LISTED
955,BND,NOT_COMMON_STOCK
956,BNDC,NOT_NASDAQ_LISTED
957,BNDW,NOT_COMMON_STOCK
958,BNDX,NOT_COMMON_STOCK
959,BNED,NOT_NASDAQ_LISTED
961,BNGO,FIRST_ADD_PRICE_BELOW_FLOOR
962,BNGOW,NOT_COMMON_STOCK
963,BNKD,NOT_NASDAQ_LISTED
964,BNKO,NOT_NASDAQ_LISTED
965,BNKU,NOT_NASDAQ_LISTED
966,BNKZ,NOT_NASDAQ_LISTED
967,BNO,NOT_NASDAQ_LISTED
968,BNS,NOT_NASDAQ_LISTED
970,BNTC,NOT_COMMON_STOCK
971,BNTCW,NOT_COMMON_STOCK
972,BNY,NOT_NASDAQ_LISTED
973,BOCH,FIRST_ADD_PRICE_BELOW_FLOOR
974,BOCT,NOT_NASDAQ_LISTED
975,BOE,NOT_NASDAQ_LISTED
976,BOH,NOT_NASDAQ_LISTED
977,BOIL,NOT_NASDAQ_LISTED
979,BOKFL,NOT_COMMON_STOCK
982,BOND,NOT_NASDAQ_LISTED
983,BOOM,FIRST_ADD_PRICE_BELOW_FLOOR
984,BOON,NOT_NASDAQ_LISTED
985,BOOT,NOT_NASDAQ_LISTED
986,BOSC,NOT_COMMON_STOCK
987,BOSS,NOT_NASDAQ_LISTED
988,BOTJ,FIRST_ADD_PRICE_BELOW_FLOOR
989,BOTZ,NOT_COMMON_STOCK
990,BOUT,NOT_NASDAQ_LISTED
991,BOX,NOT_NASDAQ_LISTED
993,BP,NOT_NASDAQ_LISTED
994,BPFH,FIRST_ADD_PRICE_BELOW_FLOOR
995,BPL,NOT_NASDAQ_LISTED
997,BPMP,NOT_NASDAQ_LISTED
998,BPMX,NOT_NASDAQ_LISTED
1000,BPOPM,NOT_COMMON_STOCK
1001,BPOPN,NOT_COMMON_STOCK
1003,BPRAP,NOT_COMMON_STOCK
1004,BPRN,FIRST_ADD_PRICE_BELOW_FLOOR
1005,BPT,NOT_NASDAQ_LISTED
1007,BPY,NOT_COMMON_STOCK
1008,BPYPP,NOT_COMMON_STOCK
1009,BQH,NOT_NASDAQ_LISTED
1010,BR,NOT_NASDAQ_LISTED
1011,BRAC,FIRST_ADD_PRICE_BELOW_FLOOR
1012,BRACR,NOT_COMMON_STOCK
1013,BRACU,NOT_COMMON_STOCK
1014,BRACW,NOT_COMMON_STOCK
1015,BRC,NOT_NASDAQ_LISTED
1016,BREW,FIRST_ADD_PRICE_BELOW_FLOOR
1017,BRF,NOT_NASDAQ_LISTED
1018,BRFS,NOT_NASDAQ_LISTED
1019,BRG,NOT_NASDAQ_LISTED
1020,BRG-A,NOT_NASDAQ_LISTED
1021,BRG-C,NOT_NASDAQ_LISTED
1022,BRG-D,NOT_NASDAQ_LISTED
1024,BRK.B,NOT_NASDAQ_LISTED
1028,BRN,NOT_NASDAQ_LISTED
1029,BRO,NOT_NASDAQ_LISTED
1030,BROG,NOT_COMMON_STOCK
1031,BROGR,NOT_COMMON_STOCK
1032,BROGU,NOT_COMMON_STOCK
1033,BROGW,NOT_COMMON_STOCK
1035,BRPAR,NOT_COMMON_STOCK
1036,BRPAU,NOT_COMMON_STOCK
1037,BRPAW,NOT_COMMON_STOCK
1038,BRPM,NOT_NASDAQ_LISTED
1039,BRPM+,NOT_NASDAQ_LISTED
1040,BRPM=,NOT_NASDAQ_LISTED
1041,BRQS,NOT_COMMON_STOCK
1042,BRT,NOT_NASDAQ_LISTED
1043,BRX,NOT_NASDAQ_LISTED
1045,BRZU,NOT_NASDAQ_LISTED
1046,BSA,NOT_NASDAQ_LISTED
1047,BSAC,NOT_NASDAQ_LISTED
1048,BSAE,NOT_NASDAQ_LISTED
1049,BSBE,NOT_NASDAQ_LISTED
1050,BSBR,NOT_NASDAQ_LISTED
1051,BSCE,NOT_NASDAQ_LISTED
1052,BSCJ,NOT_NASDAQ_LISTED
1053,BSCK,NOT_NASDAQ_LISTED
1054,BSCL,NOT_NASDAQ_LISTED
1055,BSCM,NOT_NASDAQ_LISTED
1056,BSCN,NOT_NASDAQ_LISTED
1057,BSCO,NOT_NASDAQ_LISTED
1058,BSCP,NOT_NASDAQ_LISTED
1059,BSCQ,NOT_NASDAQ_LISTED
1060,BSCR,NOT_NASDAQ_LISTED
1061,BSCS,NOT_NASDAQ_LISTED
1062,BSD,NOT_NASDAQ_LISTED
1063,BSDE,NOT_NASDAQ_LISTED
1064,BSE,NOT_NASDAQ_LISTED
1065,BSET,FIRST_ADD_PRICE_BELOW_FLOOR
1067,BSIG,NOT_NASDAQ_LISTED
1068,BSJJ,NOT_NASDAQ_LISTED
1069,BSJK,NOT_NASDAQ_LISTED
1070,BSJL,NOT_NASDAQ_LISTED
1071,BSJM,NOT_NASDAQ_LISTED
1072,BSJN,NOT_NASDAQ_LISTED
1073,BSJO,NOT_NASDAQ_LISTED
1074,BSJP,NOT_NASDAQ_LISTED
1075,BSJQ,NOT_NASDAQ_LISTED
1076,BSL,NOT_NASDAQ_LISTED
1077,BSM,NOT_NASDAQ_LISTED
1078,BSMX,NOT_NASDAQ_LISTED
1079,BSQR,FIRST_ADD_PRICE_BELOW_FLOOR
1080,BSRR,FIRST_ADD_PRICE_BELOW_FLOOR
1081,BST,NOT_NASDAQ_LISTED
1082,BSTC,FIRST_ADD_PRICE_BELOW_FLOOR
1083,BSTZ,NOT_NASDAQ_LISTED
1084,BSV,NOT_NASDAQ_LISTED
1086,BSX,NOT_NASDAQ_LISTED
1087,BT,NOT_NASDAQ_LISTED
1088,BTA,NOT_NASDAQ_LISTED
1090,BTAL,NOT_NASDAQ_LISTED
1091,BTE,NOT_NASDAQ_LISTED
1092,BTEC,NOT_COMMON_STOCK
1093,BTG,NOT_NASDAQ_LISTED
1094,BTI,NOT_NASDAQ_LISTED
1095,BTN,NOT_NASDAQ_LISTED
1096,BTO,NOT_NASDAQ_LISTED
1097,BTT,NOT_NASDAQ_LISTED
1098,BTU,NOT_NASDAQ_LISTED
1099,BTX,NOT_NASDAQ_LISTED
1100,BTZ,NOT_NASDAQ_LISTED
1101,BUD,NOT_NASDAQ_LISTED
1102,BUI,NOT_NASDAQ_LISTED
1103,BUL,NOT_NASDAQ_LISTED
1105,BURL,NOT_NASDAQ_LISTED
1106,BUSE,FIRST_ADD_PRICE_BELOW_FLOOR
1107,BUY,NOT_NASDAQ_LISTED
1108,BUYN,NOT_NASDAQ_LISTED
1109,BV,NOT_NASDAQ_LISTED
1110,BVAL,NOT_NASDAQ_LISTED
1111,BVN,NOT_NASDAQ_LISTED
1112,BVSN,FIRST_ADD_PRICE_BELOW_FLOOR
1113,BVXV,NOT_COMMON_STOCK
1114,BVXVW,NOT_COMMON_STOCK
1115,BW,NOT_NASDAQ_LISTED
1116,BWA,NOT_NASDAQ_LISTED
1117,BWAY,NOT_COMMON_STOCK
1120,BWFG,FIRST_ADD_PRICE_BELOW_FLOOR
1121,BWG,NOT_NASDAQ_LISTED
1122,BWL.A,NOT_NASDAQ_LISTED
1124,BWMCU,NOT_COMMON_STOCK
1125,BWMCW,NOT_COMMON_STOCK
1126,BWX,NOT_NASDAQ_LISTED
1127,BWXT,NOT_NASDAQ_LISTED
1128,BWZ,NOT_NASDAQ_LISTED
1129,BX,NOT_NASDAQ_LISTED
1130,BXC,NOT_NASDAQ_LISTED
1131,BXG,NOT_NASDAQ_LISTED
1132,BXMT,NOT_NASDAQ_LISTED
1133,BXMX,NOT_NASDAQ_LISTED
1134,BXP,NOT_NASDAQ_LISTED
1135,BXP-B,NOT_NASDAQ_LISTED
1136,BXS,NOT_NASDAQ_LISTED
1137,BY,NOT_NASDAQ_LISTED
1138,BYD,NOT_NASDAQ_LISTED
1139,BYFC,FIRST_ADD_PRICE_BELOW_FLOOR
1140,BYLD,NOT_NASDAQ_LISTED
1141,BYM,NOT_NASDAQ_LISTED
1143,BYSI,NOT_COMMON_STOCK
1144,BZH,NOT_NASDAQ_LISTED
1145,BZM,NOT_NASDAQ_LISTED
1146,BZQ,NOT_NASDAQ_LISTED
1147,BZUN,NOT_COMMON_STOCK
1148,C,NOT_NASDAQ_LISTED
1149,C-J,NOT_NASDAQ_LISTED
1150,C-K,NOT_NASDAQ_LISTED
1151,C-N,NOT_NASDAQ_LISTED
1152,C-S,NOT_NASDAQ_LISTED
1153,CAAP,NOT_NASDAQ_LISTED
1155,CABO,NOT_NASDAQ_LISTED
1156,CAC,FIRST_ADD_PRICE_BELOW_FLOOR
1158,CACG,NOT_COMMON_STOCK
1159,CACI,NOT_NASDAQ_LISTED
1160,CADE,NOT_NASDAQ_LISTED
1161,CAE,NOT_NASDAQ_LISTED
1162,CAF,NOT_NASDAQ_LISTED
1163,CAG,NOT_NASDAQ_LISTED
1164,CAH,NOT_NASDAQ_LISTED
1165,CAI,NOT_NASDAQ_LISTED
1166,CAI-A,NOT_NASDAQ_LISTED
1167,CAI-B,NOT_NASDAQ_LISTED
1168,CAJ,NOT_NASDAQ_LISTED
1170,CAL,NOT_NASDAQ_LISTED
1172,CALF,NOT_NASDAQ_LISTED
1173,CALM,FIRST_ADD_PRICE_BELOW_FLOOR
1174,CALX,NOT_NASDAQ_LISTED
1176,CAMT,NOT_COMMON_STOCK
1177,CANE,NOT_NASDAQ_LISTED
1178,CANF,NOT_NASDAQ_LISTED
1179,CANG,NOT_NASDAQ_LISTED
1180,CAPE,NOT_NASDAQ_LISTED
1181,CAPL,NOT_NASDAQ_LISTED
1188,CARO,FIRST_ADD_PRICE_BELOW_FLOOR
1189,CARS,NOT_NASDAQ_LISTED
1192,CARZ,NOT_COMMON_STOCK
1196,CASS,FIRST_ADD_PRICE_BELOW_FLOOR
1198,CAT,NOT_NASDAQ_LISTED
1201,CATH,NOT_COMMON_STOCK
1202,CATM,NOT_COMMON_STOCK
1203,CATO,NOT_NASDAQ_LISTED
1205,CATY,FIRST_ADD_PRICE_BELOW_FLOOR
1206,CB,NOT_NASDAQ_LISTED
1208,CBAT,FIRST_ADD_PRICE_BELOW_FLOOR
1210,CBB,NOT_NASDAQ_LISTED
1211,CBB-B,NOT_NASDAQ_LISTED
1212,CBD,NOT_NASDAQ_LISTED
1214,CBH,NOT_NASDAQ_LISTED
1216,CBL,NOT_NASDAQ_LISTED
1217,CBL-D,NOT_NASDAQ_LISTED
1218,CBL-E,NOT_NASDAQ_LISTED
1221,CBM,NOT_NASDAQ_LISTED
1223,CBMG,FIRST_ADD_PRICE_BELOW_FLOOR
1224,CBND,NOT_NASDAQ_LISTED
1225,CBNK,FIRST_ADD_PRICE_BELOW_FLOOR
1226,CBO,NOT_NASDAQ_LISTED
1227,CBOE,NOT_NASDAQ_LISTED
1228,CBON,NOT_NASDAQ_LISTED
1229,CBPO,NOT_COMMON_STOCK
1230,CBPX,NOT_NASDAQ_LISTED
1231,CBRE,NOT_NASDAQ_LISTED
1233,CBS,NOT_NASDAQ_LISTED
1234,CBS.A,NOT_NASDAQ_LISTED
1235,CBSH,FIRST_ADD_PRICE_BELOW_FLOOR
1236,CBSHP,NOT_COMMON_STOCK
1237,CBT,NOT_NASDAQ_LISTED
1238,CBTX,FIRST_ADD_PRICE_BELOW_FLOOR
1239,CBU,NOT_NASDAQ_LISTED
1240,CBX,NOT_NASDAQ_LISTED
1241,CBZ,NOT_NASDAQ_LISTED
1242,CC,NOT_NASDAQ_LISTED
1243,CCA,NOT_NASDAQ_LISTED
1245,CCBG,FIRST_ADD_PRICE_BELOW_FLOOR
1246,CCC,NOT_NASDAQ_LISTED
1247,CCC+,NOT_NASDAQ_LISTED
1250,CCEP,NOT_NASDAQ_LISTED
1251,CCF,NOT_NASDAQ_LISTED
1252,CCH,NOT_NASDAQ_LISTED
1253,CCH+,NOT_NASDAQ_LISTED
1254,CCH=,NOT_NASDAQ_LISTED
1255,CCI,NOT_NASDAQ_LISTED
1256,CCI-A,NOT_NASDAQ_LISTED
1257,CCIH,NOT_COMMON_STOCK
1258,CCJ,NOT_NASDAQ_LISTED
1259,CCK,NOT_NASDAQ_LISTED
1260,CCL,NOT_NASDAQ_LISTED
1261,CCLP,NOT_COMMON_STOCK
1262,CCM,NOT_NASDAQ_LISTED
1263,CCMP,FIRST_ADD_PRICE_BELOW_FLOOR
1264,CCNE,FIRST_ADD_PRICE_BELOW_FLOOR
1265,CCNI,FIRST_ADD_PRICE_BELOW_FLOOR
1266,CCO,NOT_NASDAQ_LISTED
1268,CCOR,NOT_NASDAQ_LISTED
1269,CCR,NOT_NASDAQ_LISTED
1270,CCRC,NOT_COMMON_STOCK
1271,CCRN,FIRST_ADD_PRICE_BELOW_FLOOR
1272,CCS,NOT_NASDAQ_LISTED
1273,CCU,NOT_NASDAQ_LISTED
1274,CCX,NOT_NASDAQ_LISTED
1275,CCX+,NOT_NASDAQ_LISTED
1276,CCX=,NOT_NASDAQ_LISTED
1278,CCZ,NOT_NASDAQ_LISTED
1279,CDAY,NOT_NASDAQ_LISTED
1280,CDC,NOT_COMMON_STOCK
1281,CDE,NOT_NASDAQ_LISTED
1282,CDEV,FIRST_ADD_PRICE_BELOW_FLOOR
1283,CDK,FIRST_ADD_PRICE_BELOW_FLOOR
1284,CDL,NOT_COMMON_STOCK
1287,CDMOP,NOT_COMMON_STOCK
1290,CDOR,NOT_NASDAQ_LISTED
1291,CDR,NOT_NASDAQ_LISTED
1292,CDR-B,NOT_NASDAQ_LISTED
1293,CDR-C,NOT_NASDAQ_LISTED
1295,CDW,FIRST_ADD_PRICE_BELOW_FLOOR
1298,CDZI,FIRST_ADD_PRICE_BELOW_FLOOR
1299,CE,NOT_NASDAQ_LISTED
1300,CEA,NOT_NASDAQ_LISTED
1302,CECO,FIRST_ADD_PRICE_BELOW_FLOOR
1303,CEE,NOT_NASDAQ_LISTED
1304,CEF,NOT_NASDAQ_LISTED
1305,CEFL,NOT_NASDAQ_LISTED
1306,CEFS,NOT_NASDAQ_LISTED
1307,CEI,NOT_NASDAQ_LISTED
1308,CEIX,NOT_NASDAQ_LISTED
1309,CEL,NOT_NASDAQ_LISTED
1310,CELC,FIRST_ADD_PRICE_BELOW_FLOOR
1312,CELGZ,NOT_COMMON_STOCK
1314,CELP,NOT_NASDAQ_LISTED
1315,CEM,NOT_NASDAQ_LISTED
1316,CEMB,NOT_NASDAQ_LISTED
1317,CEMI,FIRST_ADD_PRICE_BELOW_FLOOR
1318,CEN,NOT_NASDAQ_LISTED
1320,CENTA,FIRST_ADD_PRICE_BELOW_FLOOR
1322,CEO,NOT_NASDAQ_LISTED
1323,CEPU,NOT_NASDAQ_LISTED
1324,CEQP,NOT_NASDAQ_LISTED
1325,CEQP-,NOT_NASDAQ_LISTED
1326,CERC,FIRST_ADD_PRICE_BELOW_FLOOR
1328,CERS,FIRST_ADD_PRICE_BELOW_FLOOR
1329,CET,NOT_NASDAQ_LISTED
1332,CETXP,NOT_COMMON_STOCK
1333,CETXW,NOT_COMMON_STOCK
1334,CEV,NOT_NASDAQ_LISTED
1336,CEW,NOT_NASDAQ_LISTED
1337,CEY,NOT_COMMON_STOCK
1338,CEZ,NOT_COMMON_STOCK
1339,CF,NOT_NASDAQ_LISTED
1340,CFA,NOT_COMMON_STOCK
1341,CFBI,FIRST_ADD_PRICE_BELOW_FLOOR
1342,CFBK,FIRST_ADD_PRICE_BELOW_FLOOR
1344,CFFAU,NOT_COMMON_STOCK
1345,CFFAW,NOT_COMMON_STOCK
1347,CFFN,FIRST_ADD_PRICE_BELOW_FLOOR
1348,CFG,NOT_NASDAQ_LISTED
1349,CFG-D,NOT_NASDAQ_LISTED
1351,CFO,NOT_COMMON_STOCK
1352,CFR,NOT_NASDAQ_LISTED
1353,CFR-A,NOT_NASDAQ_LISTED
1355,CFX,NOT_NASDAQ_LISTED
1356,CFXA,NOT_NASDAQ_LISTED
1357,CG,NOT_COMMON_STOCK
1358,CGA,NOT_NASDAQ_LISTED
1360,CGC,NOT_NASDAQ_LISTED
1361,CGEN,NOT_COMMON_STOCK
1362,CGIX,FIRST_ADD_PRICE_BELOW_FLOOR
1364,CGO,FIRST_ADD_PRICE_BELOW_FLOOR
1365,CGW,NOT_NASDAQ_LISTED
1366,CHA,NOT_NASDAQ_LISTED
1367,CHAC,NOT_NASDAQ_LISTED
1368,CHAC+,NOT_NASDAQ_LISTED
1369,CHAC=,NOT_NASDAQ_LISTED
1370,CHAD,NOT_NASDAQ_LISTED
1371,CHAP,NOT_NASDAQ_LISTED
1372,CHAU,NOT_NASDAQ_LISTED
1373,CHCI,FIRST_ADD_PRICE_BELOW_FLOOR
1374,CHCO,FIRST_ADD_PRICE_BELOW_FLOOR
1375,CHCT,NOT_NASDAQ_LISTED
1376,CHD,NOT_NASDAQ_LISTED
1378,CHE,NOT_NASDAQ_LISTED
1379,CHEF,FIRST_ADD_PRICE_BELOW_FLOOR
1380,CHEK,NOT_COMMON_STOCK
1381,CHEKW,NOT_COMMON_STOCK
1382,CHEKZ,NOT_COMMON_STOCK
1383,CHEP,NOT_NASDAQ_LISTED
1386,CHGG,NOT_NASDAQ_LISTED
1387,CHGX,NOT_NASDAQ_LISTED
1388,CHH,NOT_NASDAQ_LISTED
1390,CHIC,NOT_NASDAQ_LISTED
1391,CHIE,NOT_NASDAQ_LISTED
1392,CHIH,NOT_NASDAQ_LISTED
1393,CHII,NOT_NASDAQ_LISTED
1394,CHIK,NOT_NASDAQ_LISTED
1395,CHIL,NOT_NASDAQ_LISTED
1396,CHIM,NOT_NASDAQ_LISTED
1397,CHIQ,NOT_NASDAQ_LISTED
1398,CHIR,NOT_NASDAQ_LISTED
1399,CHIS,NOT_NASDAQ_LISTED
1400,CHIU,NOT_NASDAQ_LISTED
1401,CHIX,NOT_NASDAQ_LISTED
1402,CHK,NOT_NASDAQ_LISTED
1403,CHK-D,NOT_NASDAQ_LISTED
1404,CHKP,NOT_COMMON_STOCK
1405,CHKR,NOT_NASDAQ_LISTED
1406,CHL,NOT_NASDAQ_LISTED
1407,CHMA,FIRST_ADD_PRICE_BELOW_FLOOR
1409,CHMI,NOT_NASDAQ_LISTED
1410,CHMI-A,NOT_NASDAQ_LISTED
1411,CHMI-B,NOT_NASDAQ_LISTED
1412,CHN,NOT_NASDAQ_LISTED
1413,CHNA,NOT_COMMON_STOCK
1415,CHNGU,NOT_COMMON_STOCK
1417,CHRA,NOT_NASDAQ_LISTED
1419,CHRW,FIRST_ADD_PRICE_BELOW_FLOOR
1420,CHS,NOT_NASDAQ_LISTED
1421,CHSCL,NOT_COMMON_STOCK
1422,CHSCM,NOT_COMMON_STOCK
1423,CHSCN,NOT_COMMON_STOCK
1424,CHSCO,NOT_COMMON_STOCK
1425,CHSCP,NOT_COMMON_STOCK
1426,CHSP,NOT_NASDAQ_LISTED
1427,CHT,NOT_NASDAQ_LISTED
1429,CHU,NOT_NASDAQ_LISTED
1432,CHWY,NOT_NASDAQ_LISTED
1433,CHY,FIRST_ADD_PRICE_BELOW_FLOOR
1434,CI,NOT_NASDAQ_LISTED
1435,CIA,NOT_NASDAQ_LISTED
1436,CIB,NOT_NASDAQ_LISTED
1437,CIBR,NOT_COMMON_STOCK
1438,CIC,NOT_NASDAQ_LISTED
1439,CIC+,NOT_NASDAQ_LISTED
1440,CIC=,NOT_NASDAQ_LISTED
1441,CID,NOT_COMMON_STOCK
1443,CIEN,NOT_NASDAQ_LISTED
1444,CIF,NOT_NASDAQ_LISTED
1445,CIFS,NOT_COMMON_STOCK
1446,CIG,NOT_NASDAQ_LISTED
1447,CIG.C,NOT_NASDAQ_LISTED
1449,CIH,NOT_COMMON_STOCK
1450,CII,NOT_NASDAQ_LISTED
1451,CIK,NOT_NASDAQ_LISTED
1452,CIL,NOT_COMMON_STOCK
1453,CIM,NOT_NASDAQ_LISTED
1454,CIM-A,NOT_NASDAQ_LISTED
1455,CIM-B,NOT_NASDAQ_LISTED
1456,CIM-C,NOT_NASDAQ_LISTED
1457,CIM-D,NOT_NASDAQ_LISTED
1459,CINR,NOT_NASDAQ_LISTED
1460,CIO,NOT_NASDAQ_LISTED
1461,CIO-A,NOT_NASDAQ_LISTED
1462,CIR,NOT_NASDAQ_LISTED
1463,CISN,NOT_NASDAQ_LISTED
1464,CIT,NOT_NASDAQ_LISTED
1465,CIVB,FIRST_ADD_PRICE_BELOW_FLOOR
1466,CIVBP,NOT_COMMON_STOCK
