locate,symbol,market_category,issue_classification,dollar_volume_usd,shares_traded,trade_count,cross_messages,median_trade_price_usd,price_ok,median_dollar_volume,liquidity_rank_all_eligible,liquidity_rank,in_liquidity_decile,reason_code,proxy_status,reporting_only
1555,CMRX,G,C,246308.77,70460,717,2,3.5,True,246308.77,1273,1268,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1562,CMTL,Q,C,1155433.59,39262,685,2,29.48,True,1155433.59,874,871,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1570,CNAT,G,C,33484.7075,105684,328,2,0.3183,False,33484.7075,1803,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1571,CNBKA,Q,C,438050.59,5204,112,2,84.07,True,438050.59,1142,1138,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1574,CNCE,G,C,264158.25,25728,545,2,10.29,True,264158.25,1259,1254,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1577,CNET,S,C,14593.97,10494,48,2,1.39,True,14593.97,1982,1912,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1579,CNFR,G,C,0.0,0,0,2,,False,0.0,2334,,False,NO_TRADES_ON_SAMPLE_DAY,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1585,CNMD,Q,C,8138438.31,93307,1651,2,87.26,True,8138438.31,329,329,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1588,CNOB,Q,C,938357.88,41283,674,2,22.76,True,938357.88,934,931,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1595,CNSL,Q,C,1317430.1,277933,1735,2,4.76,True,1317430.1,836,834,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1596,CNST,Q,C,113906.0,11677,164,2,9.71,True,113906.0,1491,1480,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1598,CNTY,S,C,561045.56,57291,487,2,9.93,True,561045.56,1076,1072,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1601,CNXN,Q,C,870019.7,26401,439,2,32.95,True,870019.7,948,945,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1606,COCP,S,C,4000.25,1802,10,2,2.22,True,4000.25,2158,2055,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1607,CODA,S,C,221542.35,18160,223,2,12.22,True,221542.35,1302,1297,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1611,CODX,S,C,138970.15,98876,338,2,1.34,True,138970.15,1432,1422,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1622,COHR,Q,C,17567576.405,119503,2969,2,148.04,True,17567576.405,193,193,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1623,COHU,Q,C,921256.46,58577,883,2,15.73,True,921256.46,937,934,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1624,COKE,Q,C,4363294.03,14846,548,2,293.89,True,4363294.03,487,487,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1625,COLB,Q,C,2920109.03,77819,1271,2,37.56,True,2920109.03,602,601,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1627,COLL,Q,C,779969.425,72559,1211,2,10.75,True,779969.425,985,982,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1628,COLM,Q,C,25318937.96,236357,3317,2,107.17,True,25318937.96,145,145,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1632,COMM,Q,C,19046105.85,1315566,8730,2,14.47,True,19046105.85,182,182,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1634,CONE,Q,C,13408396.25,241131,3976,2,55.59,True,13408396.25,234,234,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1635,CONN,Q,C,2528531.12,124478,1747,2,20.37,True,2528531.12,641,639,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1637,COOP,S,C,1152826.525,152343,1339,2,7.59,True,1152826.525,875,872,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1641,CORE,Q,C,1971466.5,52346,862,2,37.68,True,1971466.5,714,712,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1646,CORT,S,C,2956440.06,261687,2643,2,11.3,True,2956440.06,598,597,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1647,CORV,S,C,30596.32,17149,100,2,1.79,True,30596.32,1830,1787,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1648,COST,Q,C,65810869.255,235301,5188,2,279.67,True,65810869.255,58,58,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1651,COUP,Q,C,30830315.705,221952,4556,2,139.07,True,30830315.705,121,121,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1653,COWN,Q,C,1210414.54,67475,886,2,17.98,True,1210414.54,862,860,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1661,CPAH,S,C,4072.1,2605,19,2,1.58,True,4072.1,2155,2052,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1667,CPHC,G,C,2135.5,173,4,2,12.5,True,2135.5,2214,2102,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1670,CPIX,Q,C,71307.38,12294,77,2,5.8,True,71307.38,1608,1588,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1676,CPRT,Q,C,21756483.895,278527,4098,2,78.04,True,21756483.895,168,168,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1677,CPRX,S,C,1058125.6,218136,1212,2,4.85,True,1058125.6,897,894,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1679,CPSH,S,C,541.75,515,7,2,1.05,True,541.75,2277,2147,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1680,CPSI,Q,C,1518461.375,58693,946,2,25.95,True,1518461.375,800,798,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1681,CPSS,G,C,10091.05,2731,55,2,3.69,True,10091.05,2040,1956,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1682,CPST,S,C,16487.6438,22258,69,2,0.7403,False,16487.6438,1964,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1684,CPTA,Q,C,97549.74,10270,117,2,9.51,True,97549.74,1531,1518,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1690,CRAI,Q,C,769180.22,18074,416,2,42.82,True,769180.22,991,988,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1692,CRAY,Q,C,2156100.385,62197,380,2,34.66,True,2156100.385,688,686,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1694,CRBP,G,C,669213.385,111033,1109,2,6.04,True,669213.385,1030,1027,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1699,CREE,Q,C,16354738.215,263441,3645,2,62.38,True,16354738.215,211,211,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1700,CREG,S,C,2660.8735,7366,36,2,0.3601,False,2660.8735,2194,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1702,CREX,S,C,6166.37,2733,34,2,2.25,True,6166.37,2101,2005,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1708,CRIS,G,C,44138.56,19565,142,2,2.25,True,44138.56,1721,1692,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1713,CRMT,Q,C,1729869.1,19223,569,2,90.01,True,1729869.1,751,749,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1715,CRNX,Q,C,261832.425,12536,358,2,20.88,True,261832.425,1261,1256,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1717,CRON,G,C,8334759.1,597531,4198,2,13.95,True,8334759.1,324,324,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1719,CROX,Q,C,11400225.485,491867,4959,2,23.16,True,11400225.485,266,266,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1722,CRSA,S,C,0.0,0,0,2,,False,0.0,2335,,False,NO_TRADES_ON_SAMPLE_DAY,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1725,CRSP,G,C,9786920.59,192499,2751,2,51.0,True,9786920.59,293,293,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1728,CRTX,Q,C,176566.24,4950,103,2,35.48,True,176566.24,1374,1368,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1729,CRUS,Q,C,7129268.845,145433,2132,2,49.15,True,7129268.845,363,363,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1730,CRVL,Q,C,5641103.515,64401,1169,2,87.3,True,5641103.515,413,413,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1731,CRVS,G,C,90118.145,22492,274,2,3.97,True,90118.145,1546,1530,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1732,CRWD,Q,C,67433316.655,731159,8154,2,93.07,True,67433316.655,56,56,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1733,CRWS,S,C,24071.13,5124,28,2,4.7,True,24071.13,1882,1831,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1735,CRZO,Q,C,10036314.36,1027223,8630,2,9.78,True,10036314.36,289,289,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1739,CSBR,S,C,51624.3,7887,61,2,6.5,True,51624.3,1680,1652,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1740,CSCO,Q,C,101331351.485,1790228,13075,2,56.65,True,101331351.485,33,33,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1743,CSFL,Q,C,3936662.96,162980,1826,2,24.09,True,3936662.96,521,520,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1744,CSGP,Q,C,59744672.835,96204,2630,2,619.99,True,59744672.835,64,64,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1745,CSGS,Q,C,2485745.76,48010,943,2,51.78,True,2485745.76,646,644,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1746,CSII,Q,C,4090969.925,89630,1412,2,45.74,True,4090969.925,510,510,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1747,CSIQ,Q,C,2610387.77,124386,1689,2,21.02,True,2610387.77,632,630,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1752,CSOD,Q,C,6312020.415,103623,1706,2,60.88,True,6312020.415,383,383,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1753,CSPI,G,C,1403.0,100,2,2,14.03,True,1403.0,2236,2115,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1754,CSQ,Q,C,440783.865,33768,128,2,13.03,True,440783.865,1140,1136,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1756,CSSE,G,C,35981.02,4027,67,2,8.97,True,35981.02,1777,1745,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1759,CSTL,G,C,687541.54,30283,547,2,23.0,True,687541.54,1016,1013,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1761,CSTR,Q,C,651591.22,40765,621,2,15.98,True,651591.22,1036,1033,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1764,CSWC,Q,C,130246.02,6189,73,2,21.1,True,130246.02,1449,1438,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1766,CSWI,Q,C,1569636.69,22084,574,2,71.0,True,1569636.69,779,777,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1767,CSX,Q,C,79594163.2,1139162,12532,2,69.89,True,79594163.2,48,48,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1771,CTAC,S,C,160.96,16,1,2,10.06,True,160.96,2303,2168,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1774,CTAS,Q,C,39075657.045,149245,3422,2,261.98,True,39075657.045,101,101,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1777,CTBI,Q,C,467374.48,10996,276,2,42.6,True,467374.48,1129,1125,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1781,CTG,Q,C,35129.55,7937,119,2,4.44,True,35129.55,1787,1753,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1782,CTHR,S,C,29802.195,20167,124,2,1.49,True,29802.195,1840,1796,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1783,CTIB,S,C,1056.0,330,5,2,3.2,True,1056.0,2250,2125,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1784,CTIC,S,C,10330.4332,13983,66,2,0.7393,False,10330.4332,2039,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1788,CTMX,Q,C,744604.14,71717,926,2,10.47,True,744604.14,1002,999,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1792,CTRC,S,C,26164.765,9253,199,2,2.81,True,26164.765,1868,1820,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1793,CTRE,Q,C,3305224.31,141250,1891,2,23.4,True,3305224.31,566,565,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1794,CTRL,Q,C,1758969.0,73696,284,2,23.87,True,1758969.0,746,744,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1795,CTRM,S,C,38512.415,11463,124,2,3.29,True,38512.415,1766,1734,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1796,CTRN,Q,C,244063.06,16251,317,2,15.05,True,244063.06,1278,1273,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1799,CTSH,Q,C,50086138.09,766626,9086,2,65.34,True,50086138.09,77,77,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1800,CTSO,S,C,188930.32,26976,356,2,7.01,True,188930.32,1352,1346,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1805,CTWS,Q,C,1020076.55,14548,245,2,70.07,True,1020076.55,908,905,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1806,CTXR,S,C,16832.32,12839,85,2,1.3,True,16832.32,1959,1897,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1808,CTXS,Q,C,63761144.495,671181,8398,2,95.02,True,63761144.495,60,60,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1812,CUBA,S,C,5833.48,944,5,2,6.18,True,5833.48,2113,2013,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1819,CUE,S,C,203145.05,26528,372,2,7.68,True,203145.05,1324,1319,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1820,CUI,S,C,13640.253,17757,43,2,0.765,False,13640.253,1997,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1824,CUR,S,C,32285.99,14584,100,2,2.21,True,32285.99,1815,1774,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1828,CUTR,Q,C,605946.425,24173,445,2,25.15,True,605946.425,1055,1051,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1831,CVBF,Q,C,5362407.68,244388,2830,2,21.97,True,5362407.68,423,423,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1832,CVCO,Q,C,14837981.72,83551,2613,2,176.1,True,14837981.72,223,223,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1833,CVCY,S,C,116982.6,5603,96,2,20.87,True,116982.6,1481,1470,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1836,CVET,Q,C,4811432.895,204333,2162,2,23.53,True,4811432.895,453,453,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1837,CVGI,Q,C,283161.21,34880,431,2,8.12,True,283161.21,1244,1239,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1838,CVGW,Q,C,7616658.075,85557,1578,2,89.06,True,7616658.075,346,346,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1841,CVLT,Q,C,25722154.185,570533,7135,2,44.75,True,25722154.185,142,142,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1842,CVLY,G,C,79569.65,3403,78,2,23.43,True,79569.65,1582,1564,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1848,CVTI,Q,C,771205.675,46505,636,2,16.67,True,771205.675,990,987,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1850,CVV,S,C,12042.19,3269,17,2,3.69,True,12042.19,2017,1940,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1856,CWBC,G,C,12561.0,1300,3,2,9.67,True,12561.0,2010,1933,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1857,CWBR,S,C,14722.75,9035,68,2,1.61,True,14722.75,1981,1911,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1866,CWST,Q,C,2269827.98,52126,936,2,43.51,True,2269827.98,671,669,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1869,CXDC,G,C,0.0,0,0,2,,False,0.0,2336,,False,NO_TRADES_ON_SAMPLE_DAY,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1876,CY,Q,C,11887535.955,517132,2747,2,23.0,True,11887535.955,261,261,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1878,CYAN,S,C,0.0,0,0,2,,False,0.0,2337,,False,NO_TRADES_ON_SAMPLE_DAY,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1880,CYBE,G,C,191514.8,14089,184,2,13.66,True,191514.8,1347,1341,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1882,CYCC,S,C,19574.26,33610,90,2,0.5784,False,19574.26,1925,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
1884,CYCN,Q,C,239177.975,24586,315,2,9.7,True,239177.975,1284,1279,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
